ID,Severity,Start_Time,State,City,County,Temperature(F),Visibility(mi),Weather_Condition,Sunrise_Sunset,Description,Distance(mi),Start_Lat,Start_Lng,Amenity,Bump,Crossing,Junction,Traffic_Signal
A-599201,Minor,2022-06-08T04:13:02Z,LA,Youngsville,Lafayette,76,10,Fair,Night,Crash on Larriviere Rd near Investment Dr.,0,30.097959999999997,-91.973648,FALSE,FALSE,FALSE,FALSE,FALSE
A-7029610,Minor,2020-05-14T20:14:22Z,CA,Windsor,Sonoma,58,10,Cloudy,Day,At Shiloh Rd - Accident.,0,38.52259,-122.78727,FALSE,FALSE,FALSE,TRUE,FALSE
A-7041544,Minor,2020-05-20T16:07:43Z,OR,Portland,Multnomah,56,10,Cloudy,Day,At NE Portland Blvd - Accident.,0,45.57582,-122.66135,FALSE,FALSE,TRUE,FALSE,FALSE
A-627881,Minor,2022-05-05T06:35:09Z,MO,Hazelwood,St. Louis County,54,1,Heavy Rain,Day,Right hand shoulder blocked due to crash on MO-370 Westbound after Exit 11 St Louis Mills Blvd.,0,38.783981,-90.418274,FALSE,FALSE,FALSE,FALSE,FALSE
A-538486,Minor,2022-08-12T16:21:22Z,MI,Grand Rapids,Kent,77,10,Mostly Cloudy,Day,Crash on M-11 at Wilson Ave.,0,43.009045,-85.777603,FALSE,FALSE,FALSE,FALSE,FALSE
A-7207189,Minor,2020-03-01T14:35:00Z,NC,Arden,Buncombe,58,10,Fair,Day,At NC-280 - Accident. Right lane closed.,0,35.45717,-82.54296,FALSE,FALSE,FALSE,FALSE,FALSE
A-568605,Minor,2022-07-12T16:35:52Z,NC,Charlotte,Mecklenburg,87,10,Mostly Cloudy,Day,Crash on NC-27 Albemarle Rd at NC-27 Albemarle Rd.,0,35.20238900000001,-80.758537,FALSE,FALSE,FALSE,FALSE,FALSE
A-568852,Minor,2022-07-12T07:24:09Z,AZ,Phoenix,Maricopa,96,10,Partly Cloudy,Day,Lane blocked due to crash on Black Canyon Fwy Northbound at Grant St.,0,33.441319,-112.107697,FALSE,FALSE,TRUE,FALSE,TRUE
A-542369,Minor,2022-08-09T08:04:11Z,TX,Dallas,Dallas,84,10,Mostly Cloudy,Day,Crash on Audelia Rd at Church Rd.,0,32.886002000000005,-96.717873,FALSE,FALSE,FALSE,FALSE,TRUE
A-7165863,Minor,2020-04-09T06:03:54Z,VA,Henrico,Henrico,56,10,Cloudy,Night,At VA-156/Darbytown Rd - Earlier accident.,0,37.44591,-77.23337,FALSE,FALSE,FALSE,FALSE,FALSE
A-574004,Minor,2022-07-06T09:25:43Z,MI,Flint,Genesee,69,10,Cloudy,Day,Crash on Van Slyke Rd at Stephens Ave.,0,42.97747,-83.712982,FALSE,FALSE,FALSE,FALSE,FALSE
A-7178813,Minor,2020-04-15T09:49:34Z,CO,Denver,Denver,47,10,Partly Cloudy,Day,At E 56th Ave - Accident investigation work.,0.004,39.77797,-104.77204,FALSE,FALSE,TRUE,FALSE,TRUE
A-512517,Minor,2022-09-08T09:28:28Z,CA,Chowchilla,Madera,89,10,Fair,Day,Crash on Santa Fe Dr at Avenue 26 1/2.,0,37.134338,-120.156319,FALSE,FALSE,FALSE,FALSE,FALSE
A-6980094,Minor,2020-05-25T16:48:15Z,OR,Aumsville,Marion,68,10,Fair,Day,At Shaw Hwy SE/Exit 9 - Accident. Hard shoulder blocked.,0,44.85245,-122.8661,FALSE,FALSE,FALSE,FALSE,FALSE
A-7082985,Minor,2020-06-12T15:59:00Z,NC,Charlotte,Mecklenburg,82,10,Mostly Cloudy,Day,At Mallard Creek Church Rd - Accident. Two lanes closed.,0,35.36255,-80.75048000000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-7035694,Minor,2020-05-18T14:33:36Z,VA,Richmond,Richmond City,63,2,Light Rain,Day,At US-1/US-301/Chamberlayne Ave - Earlier accident.,0,37.58461,-77.44722,FALSE,FALSE,FALSE,FALSE,TRUE
A-635828,Minor,2022-04-27T05:34:14Z,SC,Anderson,Anderson,47,10,Fair,Night,Crash on SC-904 Snow Rd at Cresta Verde Rd.,0,34.518978000000004,-82.607162,FALSE,FALSE,FALSE,FALSE,FALSE
A-512463,Minor,2022-09-08T13:49:30Z,FL,Punta Gorda,Charlotte,81,10,Fair,Day,Turning lane blocked due to crash on US-41 Tamiami Trl Southbound at Morningside Dr.,0,26.840019,-81.976089,FALSE,FALSE,FALSE,FALSE,FALSE
A-635196,Minor,2022-04-28T06:16:01Z,SC,Fairfax,Allendale,45,10,Fair,Night,Lane blocked due to crash on Aiken Ave at Scotsman Dr.,0,32.9389,-81.247276,FALSE,FALSE,FALSE,FALSE,FALSE
A-7090101,Minor,2020-06-15T13:47:01Z,CA,Pleasanton,Alameda,75,10,Fair,Day,At El Charro Rd/Fallon Rd - Accident. Hard shoulder blocked.,0,37.70108,-121.8448,FALSE,FALSE,FALSE,FALSE,FALSE
A-7126492,Minor,2020-03-20T11:55:22Z,CO,Fort Lupton,Weld,23,2,Fog,Day,At CO-52/1st St/Mineral Rd - Accident.,0,40.07596,-104.81904,FALSE,FALSE,FALSE,FALSE,FALSE
A-560274,Minor,2022-07-20T17:11:03Z,CA,Dinuba,Tulare,101,10,Fair,Day,Crash on CA-201 Avenue 400 at Road 84.,0,36.516739,-119.385849,FALSE,FALSE,FALSE,FALSE,FALSE
A-7203027,Minor,2020-04-28T06:07:58Z,TN,Joelton,Davidson,54,10,Cloudy,Day,At Old Clarksville Pike - Accident.,0,36.31309,-86.86473000000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-547637,Minor,2022-08-03T08:44:28Z,OH,Independence,Cuyahoga,76,10,Fair,Day,Crash on Pleasant Valley Rd at Edgewood Ln.,0,41.361721,-81.66143000000002,FALSE,FALSE,FALSE,FALSE,FALSE
A-605387,Minor,2022-06-01T08:20:42Z,SC,Hardeeville,Jasper,72,10,Fair,Day,Crash on SC-170-ALT Okatie Hwy at Cooks Landing Rd.,0,32.199821,-81.029213,FALSE,FALSE,FALSE,FALSE,FALSE
A-585725,Minor,2022-06-22T17:27:30Z,OH,Dayton,Montgomery,82,10,Mostly Cloudy,Day,Crash on Nutt Rd both ways at OH-48 Dayton Lebanon Pike.,0,39.59874,-84.161484,FALSE,FALSE,FALSE,FALSE,FALSE
A-574852,Minor,2022-07-05T16:09:54Z,SC,Piedmont,Anderson,91,10,Partly Cloudy,Day,Crash on SC-153 at Kalyns Way.,0,34.776711,-82.465652,FALSE,FALSE,FALSE,FALSE,FALSE
A-7023764,Minor,2020-05-12T04:51:34Z,MD,Curtis Bay,Anne Arundel,43,NA,NA,Night,At Marley Neck Blvd - Accident.,0,39.18764,-76.55221,FALSE,FALSE,FALSE,FALSE,FALSE
A-7060618,Minor,2020-06-26T15:11:09Z,FL,Casselberry,Seminole,96,9,Fair,Day,At Seminola Blvd/Dog Track Rd - Earlier accident.,0,28.68301,-81.33442,FALSE,FALSE,TRUE,FALSE,FALSE
A-6991026,Minor,2020-05-30T06:36:10Z,FL,Deerfield Beach,Broward,79,9,Fair,Day,At SR-869/Sawgrass Expy/Exit 71 - Accident. Hard shoulder blocked.,0,26.30416,-80.16938,FALSE,FALSE,FALSE,FALSE,FALSE
A-587314,Minor,2022-06-21T10:09:47Z,DE,New Castle,New Castle,73,10,Fair,Day,Crash on exit ramp from I-95 Northbound at Exit 5A to Airport Rd Eastbound.,1.9700000286102293,39.695202,-75.620087,FALSE,FALSE,FALSE,FALSE,FALSE
A-7008209,Minor,2020-05-02T18:23:25Z,NC,Charlotte,Mecklenburg,75,10,Fair,Day,At US-29/NC-49/N Tryon St - Serious accident.,0,35.25917000000001,-80.77721,TRUE,FALSE,TRUE,FALSE,FALSE
A-577068,Minor,2022-07-01T04:11:43Z,TX,Houston,Harris,80,10,Mostly Cloudy,Night,Crash on Kirkwood Dr at FM-1093 Westheimer Rd.,0,29.736503999999996,-95.588623,FALSE,FALSE,FALSE,FALSE,TRUE
A-7176475,Minor,2020-04-14T16:13:25Z,TN,Antioch,Davidson,44,10,Mostly Cloudy,Day,At I-24 - Accident.,0,36.03595,-86.61113,FALSE,FALSE,FALSE,FALSE,TRUE
A-611690,Minor,2022-05-25T08:38:42Z,SC,Allendale,Allendale,68,10,Cloudy,Day,Crash on SC-125 Augusta Hwy at Concord Church Rd.,0,33.032551,-81.346909,FALSE,FALSE,FALSE,FALSE,FALSE
A-567624,Minor,2022-07-13T15:36:42Z,SC,Spartanburg,Spartanburg,90,10,Fair,Day,Crash on SC-296 Reidville Rd at I-26 Exit 22.,0,34.921745,-81.988892,FALSE,FALSE,FALSE,FALSE,TRUE
A-549013,Minor,2022-08-02T04:59:04Z,GA,Gracewood,Richmond,NA,NA,NA,NA,Crash on Tobacco Rd both ways at Gracewood Dr.,0,33.371361,-82.026619,FALSE,FALSE,FALSE,FALSE,TRUE
A-625863,Minor,2022-05-11T12:42:48Z,SC,Greenville,Greenville,76,10,Fair,Day,Lane blocked due to crash on Garlington Rd at Pelham Rd.,0,34.857151,-82.25614200000003,FALSE,FALSE,FALSE,FALSE,TRUE
A-7002779,Minor,2020-04-30T10:08:14Z,WV,Martinsburg,Berkeley,54,3,Light Rain,Day,Between WV-9/Exit 16 and CR-15/King Street/Exit 13 - Jackknifed articulated truck.,2.72,39.49463,-77.9639,FALSE,FALSE,FALSE,FALSE,FALSE
A-7039035,Minor,2020-05-19T16:52:13Z,CO,Arvada,Jefferson,86,10,Mostly Cloudy / Windy,Day,At CO-121/Wadsworth Blvd/Exit 269 - Accident. Hard shoulder blocked.,0,39.78469000000001,-105.0864,FALSE,FALSE,FALSE,FALSE,FALSE
A-627444,Minor,2022-05-05T11:29:12Z,TX,Dallas,Dallas,75,8,Cloudy,Day,Crash on Ferndale Rd near Golden Ln.,0,32.865009,-96.710663,FALSE,FALSE,FALSE,FALSE,FALSE
A-548665,Minor,2022-08-02T06:28:29Z,FL,Gulf Breeze,Santa Rosa,75,10,Thunder in the Vicinity,Day,Crash on New Hope Rd at Whitewood Rd.,0,30.391821000000004,-87.018913,FALSE,FALSE,FALSE,FALSE,FALSE
A-676313,Minor,2022-03-15T13:40:44Z,CA,Rowland Heights,Los Angeles,74,10,Fair,Day,Lane blocked due to crash on Colima Rd at Walnut Hall Rd.,0,33.990089000000005,-117.917709,FALSE,FALSE,FALSE,FALSE,FALSE
A-7069377,Minor,2020-06-06T03:02:13Z,CA,San Bruno,San Mateo,55,10,Cloudy,Night,At San Francisco Int'l Airport/Terminal Acc - Accident. Hard shoulder blocked.,0,37.62424,-122.40121,FALSE,FALSE,FALSE,FALSE,FALSE
A-7033341,Minor,2020-05-16T05:22:44Z,CA,Ripon,San Joaquin,55,10,Fair,Night,At Jack Tone Rd - Accident.,0,37.75034,-121.13882,FALSE,FALSE,FALSE,FALSE,FALSE
A-7012865,Minor,2020-05-06T18:02:39Z,LA,New Orleans,Orleans,83,10,Fair,Day,At Harrison Ave - Accident.,0,30.00396,-90.11475,FALSE,FALSE,FALSE,FALSE,FALSE
A-7004393,Minor,2020-04-30T14:12:08Z,CO,Denver,Denver,79,10,Mostly Cloudy,Day,At Evans Ave - Accident.,0,39.68759,-104.98752,TRUE,FALSE,TRUE,FALSE,TRUE
A-549537,Minor,2022-08-01T11:38:23Z,SC,Seneca,Oconee,77,10,Light Rain,Day,Crash on Old Clemson Hwy at Harris Ct.,0,34.711921999999994,-82.89907099999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-7076133,Minor,2020-06-09T14:13:04Z,OR,Portland,Multnomah,61,10,Cloudy,Day,At SE Stark St - Accident.,0,45.51834,-122.56031000000002,TRUE,FALSE,TRUE,FALSE,FALSE
A-573954,Minor,2022-07-06T08:55:40Z,VA,Hampton,Hampton (City),NA,NA,NA,Day,Crash on VA-169 Fox Hill Rd both ways at US-258 Mercury Blvd.,0,37.043621,-76.342613,FALSE,FALSE,TRUE,FALSE,TRUE
A-534335,Minor,2022-08-18T07:52:09Z,OH,Cleveland,Cuyahoga,63,8,Fair,Day,Crash on Bellaire Rd at 130th St.,0,41.437481,-81.779877,FALSE,FALSE,FALSE,FALSE,TRUE
A-567890,Minor,2022-07-13T08:24:00Z,VA,Norfolk,Norfolk (City),79,9,Fair,Day,Crash on Hampshire Ave both ways at VA-194 Sewells Point Rd.,0,36.88802,-76.237549,FALSE,FALSE,FALSE,FALSE,FALSE
A-7038940,Minor,2020-05-19T15:58:05Z,LA,New Orleans,Orleans,85,10,Fair,Day,At US-90 - Accident.,0,29.94938,-90.08598,FALSE,FALSE,FALSE,FALSE,FALSE
A-612775,Minor,2022-05-24T09:33:30Z,LA,Zachary,East Baton Rouge,82,10,Partly Cloudy,Day,Crash on Tucker Rd at LA-64 Zachary-Deerford Rd.,0,30.641859000000004,-91.090103,FALSE,FALSE,FALSE,FALSE,FALSE
A-563506,Minor,2022-07-18T08:15:41Z,PA,Norristown,Montgomery,78,10,Mostly Cloudy,Day,Crash on Whitehall Rd at Sterigere St.,0,40.13834,-75.363029,FALSE,FALSE,FALSE,FALSE,TRUE
A-7126724,Minor,2020-03-20T17:44:27Z,AZ,Tucson,Pima,69,10,Fair,Day,At W Wetmore Rd - Accident.,0,32.28666,-110.99509,FALSE,FALSE,FALSE,FALSE,TRUE
A-7139369,Minor,2020-03-26T13:42:22Z,CA,Martinez,Contra Costa,57,10,Mostly Cloudy,Day,At CA-4 - Accident. Hard shoulder blocked.,0,37.99033,-122.06766,FALSE,FALSE,FALSE,FALSE,FALSE
A-7180406,Minor,2020-04-16T08:21:01Z,FL,Sanford,Seminole,62,10,Cloudy,Day,Between I-4/Exit 55 and Rinehart Rd/Exit 54 - Accident. Hard shoulder blocked.,0.951,28.79648,-81.33961,FALSE,FALSE,FALSE,FALSE,FALSE
A-565919,Minor,2022-07-15T07:33:03Z,NC,Raleigh,Wake,75,8,Cloudy,Day,Crash on Henslowe Dr at Carolina Pines Ave.,0,35.75127,-78.660103,FALSE,FALSE,FALSE,FALSE,FALSE
A-512981,Minor,2022-09-08T07:58:10Z,OK,Tulsa,Tulsa,65,10,Fair,Day,Crash on OK-51 Broken Arrow Expy Westbound at US-169.,0,36.099937,-95.863892,FALSE,FALSE,FALSE,FALSE,FALSE
A-7092471,Minor,2020-06-16T17:32:40Z,AZ,Scottsdale,Maricopa,102,10,Fair,Day,At N Hayden Rd - Accident.,0,33.67184,-111.9075,FALSE,FALSE,TRUE,FALSE,TRUE
A-7018202,Minor,2020-05-08T18:08:42Z,CA,Pinole,Contra Costa,93,10,Fair,Day,At Fitzgerald Dr/Richmond Pky - Accident. Hard shoulder blocked.,0,37.99243,-122.30687,FALSE,FALSE,FALSE,FALSE,FALSE
A-7131640,Minor,2020-03-23T15:34:24Z,FL,Tampa,Hillsborough,82,10,Mostly Cloudy,Day,At SR-585A/Malcom McKinley Dr/40th St - Accident.,0,28.03267,-82.41623,FALSE,FALSE,TRUE,FALSE,TRUE
A-7022994,Minor,2020-05-11T02:22:48Z,CA,West Sacramento,Yolo,54,10,Fair,Night,At I-80-BR/US-50/Capital City Fwy - Accident. Hard shoulder blocked.,0,38.57499,-121.5721,FALSE,FALSE,FALSE,FALSE,FALSE
A-546320,Minor,2022-08-04T08:52:08Z,OK,Tulsa,Tulsa,76,8,Light Rain,Day,Crash on Skelly Dr at Pittsburg Ave.,0,36.091679,-95.93119,FALSE,FALSE,FALSE,FALSE,FALSE
A-573632,Minor,2022-07-06T15:36:18Z,SC,Belton,Anderson,96,10,Fair,Day,Crash on SC-20 at Big Creek Rd.,0,34.551472,-82.49233199999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-7012604,Minor,2020-05-06T15:15:44Z,WI,West Bend,Washington,61,10,Fair,Day,At I-41 - Earlier accident.,0,43.42751,-88.27101,FALSE,FALSE,FALSE,FALSE,FALSE
A-7153041,Minor,2020-04-03T14:14:43Z,NC,Charlotte,Mecklenburg,69,10,Fair,Day,At US-521/South Blvd - Earlier accident.,0,35.112970000000004,-80.88301,FALSE,FALSE,FALSE,FALSE,TRUE
A-7094239,Minor,2020-06-17T18:42:50Z,TN,Chattanooga,Hamilton,75,10,Mostly Cloudy,Day,At W 38th St - Accident.,0,35.00949,-85.31728000000003,FALSE,FALSE,TRUE,FALSE,FALSE
A-563802,Minor,2022-07-18T06:18:29Z,SC,Columbia,Richland,74,10,Partly Cloudy,Night,Crash on Polo Rd at SC-63 Alpine Rd.,0,34.072021,-80.915421,FALSE,FALSE,FALSE,FALSE,TRUE
A-591144,Minor,2022-06-16T17:31:27Z,OK,Oklahoma City,Oklahoma,89,10,Partly Cloudy,Day,Crash on Portland Ave at Highline Blvd.,0,35.457951,-97.583321,FALSE,FALSE,FALSE,FALSE,TRUE
A-7153870,Minor,2020-04-03T13:40:02Z,CO,Denver,Denver,39,10,Mostly Cloudy,Day,At E Mississippi Ave - Accident.,0,39.68931,-104.94053,FALSE,FALSE,FALSE,FALSE,TRUE
A-551639,Minor,2022-07-29T06:46:13Z,AZ,Tucson,Pima,71,10,Cloudy,Day,Crash on Valencia Rd at Midvale Park Rd.,0,32.133823,-110.998955,FALSE,FALSE,TRUE,FALSE,TRUE
A-516385,Minor,2022-09-05T15:26:32Z,AL,Horton,Blount,81,10,Partly Cloudy,Day,Crash on US-278 Eastbound at CR-35.,0,34.132141,-86.416039,FALSE,FALSE,FALSE,FALSE,FALSE
A-7010901,Minor,2020-05-05T16:35:25Z,OR,Portland,Multnomah,74,10,Fair,Day,At NE 15th Ave - Accident.,0,45.53434,-122.65657,FALSE,FALSE,TRUE,FALSE,TRUE
A-575339,Minor,2022-07-05T09:35:31Z,MA,Halifax,Plymouth,70,10,Cloudy,Day,Crash on MA-106 Plymouth St at Circuit St.,0,41.99575,-70.885262,FALSE,FALSE,FALSE,FALSE,FALSE
A-634486,Minor,2022-04-28T17:46:22Z,SC,Inman,Spartanburg,73,10,Fair,Day,Crash on Foster Rd at Maysons Cove Dr.,0,35.115002000000004,-82.05175799999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-554208,Minor,2022-07-27T10:32:48Z,NC,Charlotte,Mecklenburg,88,10,Mostly Cloudy,Day,Lane blocked due to crash on Camp Rd in Druid Hills South.,0,35.24638,-80.830658,FALSE,FALSE,FALSE,FALSE,FALSE
A-616216,Minor,2022-05-20T08:25:15Z,VA,Norfolk,Norfolk (City),NA,NA,NA,Day,Crash on US-60 4th View St near I-64 Hampton Roads Bltwy.,0,36.957905,-76.26334399999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-528713,Minor,2022-08-24T07:49:02Z,SC,Columbia,Richland,75,3,Fair,Day,Crash on US-378 Garners Ferry Rd at Trotter Rd.,0,33.944294,-80.90374,FALSE,FALSE,FALSE,FALSE,TRUE
A-563725,Minor,2022-07-18T07:39:03Z,FL,Cocoa,Brevard,81,7,Fair,Day,Crash on FL-520 King St at I-95 Exit 201.,0,28.359803999999997,-80.79464,FALSE,FALSE,FALSE,FALSE,FALSE
A-547634,Minor,2022-08-03T07:40:23Z,SC,Iva,Anderson,78,10,Fair,Day,Lane blocked due to crash on Good Hope Church Rd at Parker Bowie Rd.,0,34.335361,-82.693878,FALSE,FALSE,FALSE,FALSE,FALSE
A-7136956,Minor,2020-03-25T04:59:09Z,UT,West Valley City,Salt Lake,35,10,Light Rain,Night,At I-215/Exit 15 - Accident. Hard shoulder blocked.,0,40.72573,-111.9569,FALSE,FALSE,FALSE,FALSE,FALSE
A-7174421,Minor,2020-04-13T08:58:28Z,LA,New Orleans,Orleans,78,7,Partly Cloudy,Day,At Gen de Gaulle Dr - Accident.,0,29.92083,-90.01454,FALSE,FALSE,FALSE,FALSE,TRUE
A-536415,Minor,2022-08-16T07:57:27Z,SC,Boiling Springs,Spartanburg,70,10,Cloudy,Day,Crash on SC-9 at I-85 Exit 75.,0,35.012806,-81.958054,FALSE,FALSE,FALSE,FALSE,FALSE
A-594290,Minor,2022-06-14T08:05:18Z,FL,Sarasota,Sarasota,80,10,Fair,Day,Crash on CR-610 University Pkwy near Traylor Ave.,0,27.38887,-82.50975799999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-535204,Minor,2022-08-17T08:38:32Z,FL,Tampa,Hillsborough,85,10,Mostly Cloudy,Day,Crash on Waters Ave at Vista Pointe Dr.,0,28.03093,-82.599777,FALSE,FALSE,FALSE,FALSE,FALSE
A-7162022,Minor,2020-04-07T20:28:27Z,AZ,Phoenix,Maricopa,74,10,Fair,Night,At W Broadway Rd - Accident.,0,33.42297,-112.2212,FALSE,FALSE,TRUE,FALSE,TRUE
A-6985039,Minor,2020-05-27T13:51:35Z,CA,San Jose,Santa Clara,93,10,Fair,Day,At Stevens Creek Blvd - Accident. Hard shoulder blocked.,0,37.32328,-121.94056,FALSE,FALSE,FALSE,FALSE,FALSE
A-618848,Minor,2022-05-18T04:07:24Z,NY,Penfield,Monroe,47,10,Fair,Night,Crash on CR-18 Five Mile Line Rd at Shadow Vale Dr.,0,43.1339,-77.47577700000002,FALSE,FALSE,TRUE,FALSE,FALSE
A-7078570,Minor,2020-06-10T12:23:48Z,AZ,Waddell,Maricopa,93,10,Fair,Day,At N Sarival Ave - Accident.,0,33.55885,-112.4096,FALSE,FALSE,FALSE,FALSE,FALSE
A-565466,Minor,2022-07-15T12:19:24Z,SC,Spartanburg,Spartanburg,86,10,Fair,Day,Lane blocked due to crash on Valley Falls Rd at University Way.,0,34.99799,-81.977211,FALSE,FALSE,TRUE,FALSE,FALSE
A-624263,Minor,2022-05-12T06:58:12Z,MA,North Chelmsford,Middlesex,51,10,Cloudy,Day,Shoulder blocked due to crash on US-3 Southbound at MA-40 Groton Rd.,0,42.631805,-71.40554,FALSE,FALSE,FALSE,TRUE,FALSE
A-610337,Minor,2022-05-26T07:02:30Z,AZ,Tucson,Pima,66,10,Fair,Day,Crash on Alvernon Way at Sylvane Dr.,0,32.201771,-110.909607,FALSE,FALSE,TRUE,FALSE,FALSE
A-569067,Minor,2022-07-12T08:18:15Z,VA,Richmond,Richmond City,75,10,Fair,Day,Crash on Decatur St both ways at Tynick St.,0,37.51022,-77.458733,FALSE,FALSE,FALSE,FALSE,FALSE
A-531950,Minor,2022-08-19T19:08:32Z,FL,Jacksonville,Duval,79,10,Mostly Cloudy,Day,Exit ramp from I-95 Southbound at Exits 353B 353C to Kings Rd Northbound partially blocked due to crash.,0.5699999928474426,30.33782,-81.669228,FALSE,FALSE,FALSE,FALSE,FALSE
A-591329,Minor,2022-06-16T17:27:06Z,SC,Greer,Greenville,73,10,Fair,Day,Lane blocked due to crash on SC-14 at Cannon Rd.,0,34.979771,-82.24389599999998,FALSE,FALSE,FALSE,FALSE,FALSE
A-7165090,Minor,2020-04-08T15:14:07Z,CA,Fowler,Fresno,58,10,Cloudy,Day,At Clovis Ave - Accident. Hard shoulder blocked.,0,36.63852,-119.69723,FALSE,FALSE,FALSE,FALSE,FALSE
A-7149163,Minor,2020-04-01T17:10:45Z,FL,Tallahassee,Leon,72,10,Fair,Day,At US-319/Capital Cir - Earlier accident.,0,30.44135,-84.22655,FALSE,FALSE,TRUE,FALSE,TRUE
A-7196857,Minor,2020-04-24T16:47:30Z,CA,Sacramento,Sacramento,90,10,Fair,Day,At Garden Hwy/Exit 521A/Exit 521 - Accident. Hard shoulder blocked.,0,38.6056,-121.50745,FALSE,FALSE,FALSE,FALSE,FALSE
A-7161398,Minor,2020-04-07T07:33:33Z,GA,Union City,Fulton,66,10,Mostly Cloudy,Day,At GA-138/Exit 64 - Accident. Hard shoulder blocked.,0,33.56426,-84.5366,FALSE,FALSE,FALSE,TRUE,FALSE
A-532839,Minor,2022-08-19T08:13:40Z,OH,Akron,Summit,64,10,Fair,Day,Crash on exit ramp from I-76 Westbound at Exit 27 to Gilchrist Rd.,2.150000095367432,41.065731,-81.43428,FALSE,FALSE,FALSE,FALSE,FALSE
A-559474,Minor,2022-07-21T10:50:45Z,CA,Campbell,Santa Clara,70,10,Fair,Day,Exit ramp from CA-17 Northbound at Exit 25 to Creekside Way Northbound partially blocked due to crash.,2.0299999713897705,37.29134000000001,-121.936729,FALSE,FALSE,FALSE,FALSE,FALSE
A-584268,Minor,2022-06-24T07:40:04Z,IN,Greenfield,Hancock,61,10,Fair,Day,Crash on Mcclarnon Dr at IN-9 State St.,0,39.80677,-85.76973000000002,FALSE,FALSE,FALSE,FALSE,TRUE
A-7020534,Minor,2020-05-10T07:56:22Z,AZ,Glendale,Maricopa,83,5,Light Drizzle,Day,At 51st Ave - Accident.,0,33.50951,-112.1688,FALSE,FALSE,TRUE,FALSE,TRUE
A-543827,Minor,2022-08-08T04:05:10Z,KY,Latonia,Kenton,71,9,Fair,Night,Crash on Latonia Ave at 32nd St.,0,39.047821,-84.513817,FALSE,FALSE,TRUE,FALSE,FALSE
A-637307,Minor,2022-04-26T05:09:26Z,VA,Sutherland,Dinwiddie,56,10,Fair,Night,Crash on US-460 Cox Rd Eastbound at Olgers Rd.,0,37.19574,-77.523338,FALSE,FALSE,FALSE,FALSE,FALSE
A-514427,Minor,2022-09-07T07:08:13Z,GA,Augusta,Richmond,71,10,Fair,Day,Crash on GA-56-SPUR Doug Barnard Pkwy both ways at Aviation Way.,0,33.3764,-81.976563,FALSE,FALSE,FALSE,FALSE,FALSE
A-597583,Minor,2022-06-10T03:51:53Z,CA,Royal Oaks,Monterey,53,10,Fair,Night,Crash on San Miguel Canyon Rd at Vega Rd.,0,36.891331,-121.690292,FALSE,FALSE,FALSE,FALSE,FALSE
A-535168,Minor,2022-08-17T07:46:56Z,IL,Libertyville,Lake,69,10,Fair,Day,Lane blocked due to crash on Casey Rd both ways at Almond Rd.,0,42.320609999999995,-87.978554,FALSE,FALSE,FALSE,FALSE,FALSE
A-549065,Minor,2022-08-01T20:13:53Z,CA,Los Altos,Santa Clara,NA,NA,NA,Day,Crash on I-280 Southbound before Exit 15 Magdalena Ave.,0,37.354397,-122.110695,FALSE,FALSE,FALSE,FALSE,FALSE
A-543277,Minor,2022-08-08T09:38:59Z,LA,Broussard,Lafayette,86,10,Fair,Day,Crash on LA-96 at Millstone Rd.,0,30.130584999999996,-91.937798,FALSE,FALSE,FALSE,FALSE,FALSE
A-7045610,Minor,2020-05-22T08:58:10Z,SC,Conway,Horry,72,10,Mostly Cloudy,Day,At SC-22/Veterans Hwy - Accident.,0,33.89117,-79.1225,FALSE,FALSE,FALSE,FALSE,FALSE
A-543790,Minor,2022-08-08T04:23:00Z,TX,Terrell,Kaufman,81,10,Fair,Night,Crash on TX-34 at Kings Creek Dr.,0,32.690861,-96.268837,FALSE,FALSE,FALSE,FALSE,FALSE
A-7060454,Minor,2020-06-26T16:23:31Z,VA,Chester,Chesterfield,84,10,Fair,Day,At VA-10/W Hundred Rd - Earlier accident.,0,37.36789,-77.41735,FALSE,FALSE,FALSE,FALSE,TRUE
A-602892,Minor,2022-06-06T07:24:43Z,FL,Zephyrhills,Pasco,75,10,Fair,Day,Crash on Wire Rd Northbound near Zephyr Oaks Ct.,0,28.284195,-82.179955,FALSE,FALSE,FALSE,FALSE,FALSE
A-7015091,Minor,2020-05-07T19:22:13Z,AZ,Tucson,Pima,99,10,Fair,Night,At W Ajo Way - Accident.,0,32.18506,-110.97755,FALSE,FALSE,TRUE,FALSE,TRUE
A-567770,Minor,2022-07-13T11:42:12Z,NC,Raleigh,Wake,83,10,Cloudy,Day,Crash on Clark Ave at Woodburn Rd.,0,35.789009,-78.65927099999998,FALSE,FALSE,TRUE,FALSE,TRUE
A-599318,Minor,2022-06-08T17:46:40Z,SC,Easley,Anderson,82,10,Partly Cloudy / Windy,Day,Crash on Circle Rd at SC-81 Anderson Rd.,0,34.77459,-82.48819,FALSE,FALSE,FALSE,FALSE,FALSE
